user_id,signup_ts,country,acquisition_channel,native_language,learning_language
526,2025-07-07T08:38:00,FR,paid_search,English,Spanish
527,2025-07-07T05:05:00,MX,paid_search,English,Japanese
528,2025-07-07T02:17:00,IN,social,English,Japanese
529,2025-07-07T14:58:00,FR,referral,English,Italian
530,2025-07-07T05:46:00,FR,organic,English,French
531,2025-07-07T07:39:00,JP,referral,English,English
532,2025-07-07T10:13:00, US,paid_search,English,Italian
533,2025-07-07T11:28:00,JP,organic,English,Spanish
534,2025-07-07T20:45:00,IN,organic,English,Spanish
535,2025-07-07T22:52:00,ES,social,English,Spanish
536,2025-07-07T06:31:00,br,social,English,Italian
537,2025-07-07T07:12:00,IN,paid_search,English,German
538,2025-07-07T19:14:00,UK,organic,English,French
539,2025-07-07T23:26:00,FR,social,English,Italian
540,2025-07-08T17:55:00,FR,paid_search,English,Japanese
541,2025-07-08T10:03:00,de,organic,English,Spanish
542,2025-07-08T20:48:00,IN,organic,English,English
543,2025-07-08T03:08:00,BR,app_store,English,English
544,2025-07-08T22:49:00,JP,organic,English,French
545,2025-07-08T05:07:00,PL,organic,English,German
546,2025-07-08T01:59:00,US,organic,English,Spanish
547,2025-07-08T19:44:00,br,social,English,Spanish
548,2025-07-08T09:52:00,JP,social,English,German
549,2025-07-08T22:42:00,BR,organic,English,German
550,2025-07-08T11:04:00,DE,social,English,Italian
551,2025-07-08T10:09:00,Pl,referral,English,French
552,2025-07-08T07:57:00,JP,referral,English,Italian
553,2025-07-08T01:52:00,IN,organic,English,Italian
554,2025-07-08T05:27:00,UK,app_store,English,Spanish
555,2025-07-09T23:34:00,PL,paid_search,English,French
556,2025-07-09T14:26:00,pl ,social,English,English
557,2025-07-09T07:41:00,de,social,English,Italian
558,2025-07-09T01:45:00,JP,paid_search,English,German
559,2025-07-09T02:59:00,ES,paid_search,English,French
560,2025-07-09T17:46:00,IN,referral,English,French
561,2025-07-09T13:02:00,ES,paid_search,English,Italian
562,2025-07-09T11:04:00,br,app_store,English,English
563,2025-07-09T23:31:00,ES,social,English,English
564,2025-07-09T02:04:00,GB,paid_search,English,Japanese
565,2025-07-09T22:20:00,BR,paid_search,English,English
566,2025-07-09T12:27:00,MX,organic,English,German
567,2025-07-09T03:05:00,pl ,paid_search,English,Spanish
568,2025-07-09T18:32:00,FR,organic,English,Italian
569,2025-07-09T13:58:00,PL,app_store,English,English
570,2025-07-10T09:37:00,DE,social,English,French
571,2025-07-10T09:17:00,FR,organic,English,Italian
572,2025-07-10T21:56:00,pl ,social,English,German
573,2025-07-10T08:59:00,IN,organic,English,Italian
574,2025-07-10T08:15:00,Pl,paid_search,English,French
575,2025-07-10T23:00:00,UK,paid_search,English,German
576,2025-07-10T17:51:00,JP,app_store,English,French
577,2025-07-10T09:31:00,Pl,organic,English,Italian
578,2025-07-10T10:14:00,MX,app_store,English,English
579,2025-07-10T21:34:00,MX,organic,English,Italian
580,2025-07-10T07:38:00,us,paid_search,English,French
581,2025-07-10T13:38:00,BR,social,English,German
582,2025-07-10T08:25:00,IN,organic,English,French
583,2025-07-10T04:31:00,ES,paid_search,English,English
584,2025-07-10T05:06:00, US,paid_search,English,French
585,2025-07-11T23:18:00,US,social,English,French
586,2025-07-11T06:41:00,IN,organic,English,Spanish
587,2025-07-11T13:48:00,MX,referral,English,Spanish
588,2025-07-11T03:31:00,de,paid_search,English,Italian
589,2025-07-11T09:04:00,ES,referral,English,Japanese
590,2025-07-11T03:00:00,IN,organic,English,Japanese
591,2025-07-11T08:32:00,MX,organic,English,English
592,2025-07-11T19:39:00,PL,paid_search,English,Italian
593,2025-07-11T22:52:00,MX,organic,English,German
594,2025-07-11T11:46:00,MX,organic,English,German
595,2025-07-11T01:06:00,GB,social,English,German
596,2025-07-11T07:26:00,us,social,English,Japanese
597,2025-07-11T18:31:00,JP,social,English,Italian
598,2025-07-11T02:51:00,us,social,English,Italian
599,2025-07-11T04:02:00,Pl,paid_search,English,French
600,2025-07-12T09:04:00,DE,referral,English,Japanese
601,2025-07-12T10:12:00,MX,app_store,English,Japanese
602,2025-07-12T07:55:00,us,organic,English,English
603,2025-07-12T18:42:00,IN,app_store,English,English
604,2025-07-12T23:11:00,pl ,organic,English,Spanish
605,2025-07-12T01:36:00,IN,social,English,German
606,2025-07-12T15:34:00,ES,organic,English,Japanese
607,2025-07-12T17:04:00,UK,referral,English,Italian
608,2025-07-12T11:43:00,br,organic,English,English
609,2025-07-12T03:43:00,MX,organic,English,English
610,2025-07-12T09:13:00,de,app_store,English,German
611,2025-07-12T17:05:00,BR,referral,English,Japanese
612,2025-07-12T04:51:00,FR,organic,English,Japanese
613,2025-07-12T11:55:00,JP,organic,English,Spanish
614,2025-07-12T15:59:00,JP,organic,English,German
615,2025-07-12T16:40:00, US,organic,English,German
616,2025-07-12T11:45:00,ES,organic,English,Italian
617,2025-07-12T08:01:00,br,paid_search,English,French
618,2025-07-12T00:26:00,IN,app_store,English,French
619,2025-07-13T04:06:00,JP,referral,English,Italian
620,2025-07-13T06:08:00,ES,organic,English,French
621,2025-07-13T03:02:00,JP,organic,English,German
622,2025-07-13T05:26:00,de,paid_search,English,German
623,2025-07-13T06:25:00,PL,social,English,French
624,2025-07-13T07:39:00,FR,organic,English,German
625,2025-07-13T10:14:00,us,organic,English,German
626,2025-07-13T19:00:00,GB,paid_search,English,French
627,2025-07-13T03:01:00,br,organic,English,Japanese
628,2025-07-13T10:44:00,IN,social,English,Spanish
629,2025-07-13T22:19:00,IN,social,English,Spanish
630,2025-07-13T18:54:00,PL,social,English,Japanese
631,2025-07-13T06:55:00,JP,app_store,English,Italian
632,2025-07-13T08:26:00, US,organic,English,Japanese
633,2025-07-13T08:05:00,UK,organic,English,Spanish
634,2025-07-13T02:50:00,ES,organic,English,Spanish
635,2025-07-13T03:58:00,ES,paid_search,English,Spanish
636,2025-07-13T04:03:00,de,organic,English,English
637,2025-07-13T12:02:00,GB,paid_search,English,Spanish
638,2025-07-13T17:30:00,MX,app_store,English,English
639,2025-07-14T21:30:00,Pl,paid_search,English,English
640,2025-07-14T06:24:00,de,organic,English,French
641,2025-07-14T21:58:00,BR,organic,English,French
642,2025-07-14T00:24:00,DE,organic,English,Italian
643,2025-07-14T11:10:00,JP,social,English,German
644,2025-07-14T12:21:00,pl ,social,English,German
645,2025-07-14T11:39:00,ES,referral,English,German
646,2025-07-14T13:15:00,US,app_store,English,German
647,2025-07-14T17:02:00,FR,paid_search,English,Japanese
648,2025-07-14T22:14:00,de,organic,English,Italian
649,2025-07-14T19:54:00,Pl,social,English,Spanish
650,2025-07-14T09:42:00,UK,organic,English,English
651,2025-07-14T03:06:00,br,paid_search,English,Italian
652,2025-07-14T10:36:00,DE,app_store,English,Spanish
653,2025-07-14T06:15:00,JP,organic,English,Spanish
654,2025-07-14T05:20:00,GB,organic,English,German
655,2025-07-15T06:11:00,Pl,organic,English,German
656,2025-07-15T08:20:00,MX,organic,English,French
657,2025-07-15T00:13:00,JP,social,English,French
658,2025-07-15T23:21:00,br,paid_search,English,Italian
659,2025-07-15T22:18:00,BR,social,English,Italian
660,2025-07-15T20:28:00,UK,paid_search,English,Spanish
661,2025-07-15T17:48:00,UK,app_store,English,French
662,2025-07-15T02:55:00,ES,social,English,English
663,2025-07-15T02:16:00,us,organic,English,Italian
664,2025-07-15T17:47:00,UK,referral,English,Japanese
665,2025-07-15T02:45:00,FR,paid_search,English,French
666,2025-07-15T01:39:00,IN,organic,English,German
667,2025-07-15T09:51:00,MX,referral,English,German
668,2025-07-15T06:51:00,de,paid_search,English,Italian
669,2025-07-15T17:30:00,FR,paid_search,English,German
670,2025-07-15T08:30:00,PL,organic,English,Spanish
671,2025-07-16T13:33:00,JP,referral,English,German
672,2025-07-16T06:40:00,MX,social,English,English
673,2025-07-16T23:34:00,ES,organic,English,English
674,2025-07-16T12:33:00,MX,referral,English,French
675,2025-07-16T14:18:00,FR,app_store,English,French
676,2025-07-16T02:21:00,MX,social,English,Japanese
677,2025-07-16T01:20:00,pl ,referral,English,Spanish
678,2025-07-16T12:30:00,US,social,English,French
679,2025-07-16T02:23:00,FR,referral,English,English
680,2025-07-16T04:15:00,PL,paid_search,English,German
681,2025-07-16T11:26:00,GB,organic,English,Spanish
682,2025-07-16T23:45:00,GB,referral,English,French
683,2025-07-16T18:55:00,ES,organic,English,English
684,2025-07-16T14:55:00,de,organic,English,English
685,2025-07-16T08:40:00,FR,paid_search,English,German
686,2025-07-16T04:33:00,FR,organic,English,English
687,2025-07-17T16:36:00,ES,organic,English,Spanish
688,2025-07-17T15:06:00,DE,social,English,German
689,2025-07-17T19:56:00, US,referral,English,Italian
690,2025-07-17T03:51:00,ES,organic,English,French
691,2025-07-17T12:28:00,IN,organic,English,French
692,2025-07-17T08:32:00,ES,organic,English,French
693,2025-07-17T04:41:00,DE,social,English,French
694,2025-07-17T05:20:00,FR,paid_search,English,English
695,2025-07-17T00:22:00,GB,app_store,English,Japanese
696,2025-07-17T12:07:00,Pl,social,English,German
697,2025-07-17T17:25:00, US,app_store,English,Italian
698,2025-07-17T11:01:00,IN,paid_search,English,Spanish
699,2025-07-17T03:42:00, US,paid_search,English,Spanish
700,2025-07-17T20:52:00,UK,social,English,Japanese
701,2025-07-17T18:35:00,ES,referral,English,English
702,2025-07-17T00:05:00,us,organic,English,Spanish
703,2025-07-18T18:38:00,IN,paid_search,English,Spanish
704,2025-07-18T21:20:00,de,organic,English,Italian
705,2025-07-18T02:29:00,JP,social,English,English
706,2025-07-18T04:16:00,US,app_store,English,Spanish
707,2025-07-18T14:36:00,GB,organic,English,French
708,2025-07-18T00:04:00,JP,organic,English,Italian
709,2025-07-18T00:57:00,IN,app_store,English,Italian
710,2025-07-18T18:12:00,FR,paid_search,English,German
711,2025-07-18T10:05:00,IN,paid_search,English,French
712,2025-07-18T10:17:00,br,referral,English,Japanese
713,2025-07-18T19:04:00,MX,organic,English,Spanish
714,2025-07-18T18:21:00,DE,organic,English,French
715,2025-07-18T18:49:00,DE,app_store,English,English
716,2025-07-18T22:04:00,US,organic,English,German
717,2025-07-18T06:23:00,Pl,organic,English,Spanish
718,2025-07-18T03:34:00,DE,paid_search,English,German
719,2025-07-19T09:18:00,de,organic,English,Italian
720,2025-07-19T02:41:00,ES,referral,English,Italian
721,2025-07-19T13:34:00,FR,organic,English,French
722,2025-07-19T16:04:00,de,organic,English,Italian
723,2025-07-19T17:00:00,US,referral,English,Italian
724,2025-07-19T01:05:00,IN,organic,English,English
725,2025-07-19T13:51:00, US,paid_search,English,French
726,2025-07-19T10:17:00,UK,paid_search,English,Spanish
727,2025-07-19T21:59:00,BR,referral,English,Spanish
728,2025-07-19T01:17:00,MX,referral,English,German
729,2025-07-19T15:55:00,de,organic,English,Italian
730,2025-07-19T01:21:00,ES,paid_search,English,French
731,2025-07-19T10:19:00,ES,organic,English,Italian
732,2025-07-19T20:21:00,PL,referral,English,Spanish
733,2025-07-19T14:34:00,PL,social,English,English
734,2025-07-19T02:14:00,IN,organic,English,Japanese
735,2025-07-19T02:02:00,US,app_store,English,Italian
736,2025-07-19T01:20:00,Pl,organic,English,English
737,2025-07-19T08:45:00,br,organic,English,German
738,2025-07-19T14:11:00,FR,organic,English,English
739,2025-07-20T04:30:00,FR,paid_search,English,Spanish
740,2025-07-20T14:13:00,JP,social,English,Italian
741,2025-07-20T21:23:00,ES,organic,English,Italian
742,2025-07-20T13:44:00,BR,organic,English,Japanese
743,2025-07-20T12:40:00,MX,app_store,English,German
744,2025-07-20T04:32:00,ES,paid_search,English,German
745,2025-07-20T09:14:00,de,organic,English,Japanese
746,2025-07-20T22:45:00,IN,organic,English,Spanish
747,2025-07-20T18:50:00,GB,app_store,English,English
748,2025-07-20T02:04:00,GB,social,English,Italian
749,2025-07-20T18:03:00,Pl,social,English,English
750,2025-07-20T11:19:00,br,app_store,English,Italian
751,2025-07-20T14:11:00,us,paid_search,English,Italian
752,2025-07-20T09:59:00,GB,organic,English,Spanish
753,2025-07-20T12:20:00,JP,paid_search,English,German
754,2025-07-20T01:28:00,us,paid_search,English,Italian
755,2025-07-20T08:39:00,br,social,English,Italian
756,2025-07-20T18:47:00,pl ,paid_search,English,Spanish
757,2025-07-20T18:06:00,JP,organic,English,English
758,2025-07-20T23:52:00,br,organic,English,Italian
759,2025-07-20T14:10:00,FR,social,English,French
760,2025-07-21T19:22:00,IN,paid_search,English,Japanese
761,2025-07-21T08:43:00,pl ,referral,English,Spanish
762,2025-07-21T08:31:00,GB,organic,English,German
763,2025-07-21T03:22:00,GB,organic,English,English
764,2025-07-21T09:30:00,MX,organic,English,English
765,2025-07-21T05:20:00,DE,organic,English,Italian
766,2025-07-21T18:48:00,IN,organic,English,Italian
767,2025-07-21T14:54:00,MX,paid_search,English,English
768,2025-07-21T01:57:00,de,referral,English,Japanese
769,2025-07-21T23:33:00,br,referral,English,French
770,2025-07-21T11:11:00,JP,social,English,Spanish
771,2025-07-21T22:29:00,UK,organic,English,English
772,2025-07-21T14:56:00,us,paid_search,English,English
773,2025-07-21T15:52:00,GB,paid_search,English,English
774,2025-07-21T06:05:00,de,referral,English,French
775,2025-07-21T03:01:00,FR,paid_search,English,French
776,2025-07-21T05:21:00,MX,paid_search,English,Spanish
777,2025-07-22T08:46:00,IN,app_store,English,Japanese
778,2025-07-22T03:57:00,ES,app_store,English,English
779,2025-07-22T19:15:00,MX,social,English,Japanese
780,2025-07-22T15:30:00,JP,organic,English,Italian
781,2025-07-22T22:54:00,us,social,English,Spanish
782,2025-07-22T07:00:00,FR,paid_search,English,French
783,2025-07-22T00:26:00,br,organic,English,German
784,2025-07-22T12:53:00,DE,app_store,English,German
785,2025-07-22T14:19:00,de,paid_search,English,French
786,2025-07-22T11:06:00,pl ,app_store,English,French
787,2025-07-22T13:41:00,Pl,organic,English,Spanish
788,2025-07-22T11:52:00,PL,social,English,Japanese
789,2025-07-22T02:44:00,JP,paid_search,English,Italian
790,2025-07-22T07:23:00,JP,organic,English,Italian
791,2025-07-22T11:39:00,US,organic,English,English
792,2025-07-22T13:38:00,JP,referral,English,Italian
793,2025-07-22T13:09:00,FR,social,English,Japanese
794,2025-07-23T20:55:00,IN,app_store,English,Spanish
795,2025-07-23T00:17:00,FR,organic,English,English
796,2025-07-23T04:21:00,GB,paid_search,English,English
797,2025-07-23T04:09:00,FR,paid_search,English,Spanish
798,2025-07-23T20:46:00,ES,referral,English,Italian
799,2025-07-23T20:07:00,JP,organic,English,Italian
800,2025-07-23T11:05:00,MX,paid_search,English,English
801,2025-07-23T13:57:00,MX,paid_search,English,English
802,2025-07-23T12:27:00,JP,social,English,German
803,2025-07-23T02:08:00,us,organic,English,Japanese
804,2025-07-23T15:03:00,GB,referral,English,English
805,2025-07-23T12:29:00,IN,social,English,Spanish
806,2025-07-23T03:29:00,PL,referral,English,French
807,2025-07-23T19:54:00,br,referral,English,English
808,2025-07-23T08:13:00,MX,app_store,English,English
809,2025-07-23T03:25:00,br,organic,English,Japanese
810,2025-07-23T06:40:00,US,organic,English,Japanese
811,2025-07-24T19:53:00,ES,social,English,Italian
812,2025-07-24T04:25:00,BR,organic,English,German
813,2025-07-24T19:22:00,PL,social,English,Italian
814,2025-07-24T23:34:00,GB,organic,English,English
815,2025-07-24T21:20:00,IN,social,English,Italian
816,2025-07-24T15:10:00, US,app_store,English,French
817,2025-07-24T05:48:00,ES,social,English,Spanish
818,2025-07-24T21:55:00,ES,organic,English,German
819,2025-07-24T12:06:00,br,referral,English,French
820,2025-07-24T09:54:00,JP,organic,English,German
821,2025-07-24T11:33:00,de,referral,English,Japanese
822,2025-07-24T17:34:00,us,social,English,German
823,2025-07-24T10:17:00,BR,paid_search,English,French
824,2025-07-24T05:30:00,BR,referral,English,German
825,2025-07-24T17:03:00,JP,referral,English,German
826,2025-07-24T20:16:00,BR,paid_search,English,Japanese
827,2025-07-24T18:44:00,pl ,social,English,French
828,2025-07-25T06:29:00,de,app_store,English,German
829,2025-07-25T01:52:00,FR,app_store,English,German
830,2025-07-25T04:09:00,IN,referral,English,Japanese
831,2025-07-25T22:23:00, US,social,English,English
832,2025-07-25T12:01:00,JP,referral,English,German
833,2025-07-25T17:01:00,BR,referral,English,French
834,2025-07-25T08:10:00,pl ,app_store,English,Japanese
835,2025-07-25T05:18:00,US,organic,English,Spanish
836,2025-07-25T23:13:00,IN,paid_search,English,Japanese
837,2025-07-25T09:00:00,MX,paid_search,English,Japanese
838,2025-07-25T22:48:00,BR,paid_search,English,German
839,2025-07-25T04:15:00,ES,social,English,Italian
840,2025-07-25T03:09:00,FR,referral,English,German
841,2025-07-25T00:42:00,IN,paid_search,English,French
842,2025-07-25T08:33:00,US,paid_search,English,Italian
843,2025-07-25T01:31:00,DE,paid_search,English,Italian
844,2025-07-25T02:18:00,MX,organic,English,English
845,2025-07-26T18:51:00,pl ,social,English,French
846,2025-07-26T18:11:00,Pl,organic,English,German
847,2025-07-26T05:02:00,MX,referral,English,Italian
848,2025-07-26T01:34:00,de,social,English,English
849,2025-07-26T12:41:00,IN,social,English,Japanese
850,2025-07-26T10:39:00,br,organic,English,English
851,2025-07-26T07:01:00,BR,app_store,English,Japanese
852,2025-07-26T02:40:00,ES,referral,English,Italian
853,2025-07-26T06:09:00,MX,social,English,French
854,2025-07-26T03:02:00,IN,social,English,Japanese
855,2025-07-26T15:38:00,FR,paid_search,English,Spanish
856,2025-07-26T12:08:00,pl ,organic,English,Spanish
857,2025-07-26T15:13:00,us,organic,English,Italian
858,2025-07-26T05:41:00,JP,paid_search,English,Japanese
859,2025-07-26T10:23:00,MX,referral,English,Italian
860,2025-07-26T11:44:00,US,referral,English,English
861,2025-07-26T13:31:00,us,organic,English,Japanese
862,2025-07-26T18:46:00,JP,app_store,English,Spanish
863,2025-07-26T14:03:00,ES,paid_search,English,Japanese
864,2025-07-26T06:14:00,de,social,English,French
865,2025-07-26T04:54:00,GB,organic,English,French
866,2025-07-26T04:41:00,IN,organic,English,German
867,2025-07-27T11:33:00,us,paid_search,English,French
868,2025-07-27T10:06:00,Pl,organic,English,Italian
869,2025-07-27T14:03:00,JP,app_store,English,English
